Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Author_LabelEncoded,Surname,First Names,ISBN Label Encoded,ISBN13 Label Encoded,Publisher_Frequency,Binding_Audible Audio,Binding_Audiobook,Binding_Board Book,Binding_Comic,Binding_Hardcover,Binding_Kindle Edition,Binding_Library Binding,Binding_Mass Market Paperback,Binding_Paperback,Binding_ebook,Bookshelves_Frequency,Exclusive_Shelf_currently-reading,Exclusive_Shelf_read,Exclusive_Shelf_to-read,Exclusive_Shelf_Frequency,Spoiler_False,Spoiler_True,Spoiler_False.1,Spoiler_True.1,My_Review_False,My_Review_True,Spoiler_False.2,Spoiler_True.2,My Rating_outlier,Average Rating_outlier,Number of Pages_outlier,Year Published_outlier,Original Publication Year_outlier
40605251,"The Mists of Avalon (Avalon, #1)",Marion Zimmer Bradley,"Bradley, Marion Zimmer",{},,,0,4.13,Ballantine Books,Kindle Edition,1009.0,2018.0,1982.0,2021-01-01,2020-02-09,"currently-reading, fantasy","currently-reading (#1), fantasy (#9)",currently-reading,False,False,True,1,1,151,Bradley, Marion Zimmer,301,92,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,1,0,1,0,1,0,1,0,False,False,True,False,False
879188,Memorial do Convento,José Saramago,"Saramago, José",{},,,0,3.93,Editorial Caminho,Paperback,376.0,2006.0,1982.0,2021-01-01,2020-02-09,"currently-reading, fiction","currently-reading (#2), fiction (#8)",currently-reading,False,False,True,1,1,117,Saramago, José,301,92,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,1,0,1,0,1,0,1,0,False,False,False,False,False
11901,"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,"Rice, Anne",{},99471426,9780100000000.0,4,4.1,Arrow,Paperback,1207.0,2004.0,1990.0,2022-01-29,2020-02-09,"fantasy, fiction, horror-thriller","fantasy (#7), fiction (#30), horror-thriller (#5)",read,False,False,False,1,0,12,Rice, Anne,300,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,True,False,False
41805456,Os Contos Mais Arrepiantes de Howard Phillips Lovecraft,H.P. Lovecraft,"Lovecraft, H.P.",{},9897731229,9789900000000.0,4,3.89,Saída de Emergência,Hardcover,544.0,2018.0,2007.0,2020-12-24,2020-02-09,horror-thriller,horror-thriller (#1),read,False,False,False,1,0,87,Lovecraft, H.P.,296,89,5,0,0,0,0,1,0,0,0,0,0,50,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",{},,,4,3.93,Scribner,Paperback,180.0,1925.0,1925.0,2021-01-01,2020-02-09,fiction,fiction (#3),read,False,False,False,1,0,76,Fitzgerald, F. Scott,301,92,2,0,0,0,0,0,0,0,0,1,0,35,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,True,False
170448,Animal Farm,George Orwell,"Orwell, George","{'Russell Baker': 0.5, 'C.M. Woodhouse': 0.5}",451526341,9780450000000.0,0,3.98,Signet Classics,Mass Market Paperback,128.0,1996.0,1945.0,2021-01-01,2020-02-09,"to-read, fiction","to-read (#1), fiction (#10)",to-read,False,False,False,0,0,83,Orwell, George,187,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
3412,The Thorn Birds,Colleen McCullough,"McCullough, Colleen",{},,,0,4.24,Avon Books,Mass Market Paperback,692.0,2002.0,1977.0,2021-01-01,2020-02-09,"to-read, fiction","to-read (#2), fiction (#9)",to-read,False,False,False,0,0,46,McCullough, Colleen,301,92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
34213608,A Skinful of Shadows,Frances Hardinge,"Hardinge, Frances",{},1419725726,9781420000000.0,3,3.98,Amulet Books,Hardcover,416.0,2017.0,2017.0,2020-03-10,2020-02-09,fantasy,fantasy (#6),read,False,False,False,1,0,78,Hardinge, Frances,37,45,1,0,0,0,0,1,0,0,0,0,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",{},1619634449,9781620000000.0,2,4.2,Bloomsbury USA Childrens,Hardcover,432.0,2015.0,2015.0,2021-01-01,2020-02-09,fantasy,fantasy (#1),read,False,False,False,1,0,196,Maas, Sarah J.,103,58,1,0,0,0,0,1,0,0,0,0,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
92303,The Importance of Being Earnest,Oscar Wilde,"Wilde, Oscar",{},158049580X,9781580000000.0,5,4.17,Prestwick House,Paperback,76.0,2005.0,1895.0,2021-01-01,2020-02-09,play,play (#1),read,False,False,False,1,0,169,Wilde, Oscar,64,55,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
40961427,1984,George Orwell,"Orwell, George",{},,,1,4.19,Houghton Mifflin Harcourt,Kindle Edition,298.0,2013.0,1949.0,2021-01-01,2020-02-09,fiction,fiction (#4),read,False,False,False,1,0,83,Orwell, George,301,92,3,0,0,0,0,0,1,0,0,0,0,35,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
480570,"The First Man in Rome (Masters of Rome, #1)",Colleen McCullough,"McCullough, Colleen",{},380710811,9780380000000.0,5,4.12,Avon,Mass Market Paperback,1076.0,1991.0,1990.0,2021-01-01,2020-02-09,historical-fiction,historical-fiction (#1),read,False,False,False,1,0,46,McCullough, Colleen,183,13,2,0,0,0,0,0,0,0,1,0,0,5,0,1,0,194,1,0,1,0,1,0,1,0,False,False,True,False,False
38591165,The Doll Factory,Elizabeth Macneal,"Macneal, Elizabeth",{},1529002397,9781530000000.0,5,3.78,Picador,Hardcover,336.0,2019.0,2019.0,2021-01-01,2019-07-21,fiction,fiction (#5),read,False,False,False,1,0,67,Macneal, Elizabeth,56,53,3,0,0,0,0,1,0,0,0,0,0,35,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
245510,"Three Plays: The Father, Miss Julia, Easter",August Stringberg,"Stringberg, August",{'Peter    Watts': 1.0},140440828,9780140000000.0,4,3.62,Penguin,Mass Market Paperback,176.0,1972.0,1958.0,2021-01-01,2019-05-10,play,play (#2),read,False,False,False,1,0,16,Stringberg, August,28,3,8,0,0,0,0,0,0,0,1,0,0,4,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,True,False
19063,The Book Thief,Markus Zusak,"Zusak, Markus",{},,,5,4.39,Alfred A. Knopf,Hardcover,592.0,2006.0,2005.0,2021-01-01,2019-05-10,fiction,fiction (#6),read,False,False,False,1,0,153,Zusak, Markus,301,92,3,0,0,0,0,1,0,0,0,0,0,35,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
6662279,Herbert West—Reanimator,H.P. Lovecraft,"Lovecraft, H.P.",{},1409936481,9781410000000.0,4,3.84,Dodo Pr,Paperback,35.0,2008.0,1922.0,2021-01-01,2019-04-03,fiction,fiction (#7),read,False,False,False,1,0,87,Lovecraft, H.P.,30,44,1,0,0,0,0,0,0,0,0,1,0,35,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
31333,Violin,Anne Rice,"Rice, Anne",{},8466302204,9788470000000.0,5,3.33,Suma De Letras,Paperback,289.0,2002.0,1997.0,2021-01-19,2019-04-02,horror-thriller,horror-thriller (#2),read,False,False,False,1,0,12,Rice, Anne,248,80,1,0,0,0,0,0,0,0,0,1,0,50,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
5907,"The Hobbit (The Lord of the Rings, #0)",J.R.R. Tolkien,"Tolkien, J.R.R.","{'Douglas A. Anderson': 0.3333333333333333, 'Michael Hague': 0.3333333333333333, 'Jemima Catlin': 0.3333333333333333}",,,5,4.29,Houghton Mifflin,Paperback,366.0,2002.0,1937.0,2021-01-01,2019-04-02,fantasy,fantasy (#4),read,True,False,False,1,0,99,Tolkien, J.R.R.,301,92,1,0,0,0,0,0,0,0,0,1,0,120,0,1,0,194,1,0,1,0,0,1,1,0,False,False,False,False,False
39798828,The Fall of Gondolin (Middle-Earth Universe),J.R.R. Tolkien,"Tolkien, J.R.R.",{'Christopher Tolkien': 1.0},1328613046,9781330000000.0,5,4.07,Houghton Mifflin Harcourt,Hardcover,304.0,2018.0,2018.0,2020-02-09,2019-04-02,fantasy,fantasy (#3),read,False,False,False,1,0,99,Tolkien, J.R.R.,22,41,3,0,0,0,0,1,0,0,0,0,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
41015249,Beren and Lúthien,J.R.R. Tolkien,"Tolkien, J.R.R.",{'Christopher Tolkien': 1.0},,,5,4.04,Houghton Mifflin Harcourt,Kindle Edition,321.0,2017.0,2017.0,2021-01-01,2019-04-02,"fantasy, poetry","fantasy (#2), poetry (#3)",read,True,False,False,1,0,99,Tolkien, J.R.R.,301,92,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,194,1,0,1,0,0,1,1,0,False,False,False,False,False
